gene_name	z_mean	pvalue	upregulated
SPINK8	-5.240052589186563	1.7601018589239165e-7	DOWN
PROS1	-0.9851798378651718	8.359447355833293e-5	DOWN
MAPK8IP2	-2.620147602317695	7.0786921732329e-4	DOWN
KCNAB3	-1.4070185137703282	7.0892271730109e-4	DOWN
TLE6	-3.3829772131416034	7.1704581492255e-4	DOWN
ALDH16A1	-2.7053851236393895	7.3580058140701e-4	DOWN
EPHA3	-1.054460392677128	8.3154864835999e-4	DOWN
RUNDC3B	-2.3694274693937474	0.00101028402269946	DOWN
AZIN2	-3.2220526528944693	0.00127275743626703	DOWN
HSD17B6	-0.43087610205913873	0.00132537607862449	DOWN
SPP1	-1.8492815185764768	0.00135868828769026	DOWN
OLFML2A	-1.2137566369879889	0.00155697816872571	DOWN
IDUA	-0.16423638494598958	0.0018855822655002	DOWN
SEMA6D	-1.9681559417845833	0.00219746841927946	DOWN
