gene_name	z_mean	pvalue
SPINK8	-5.240052589186563	1.7601018589239165e-7
RHBDD3	1.6645650594470596	7.635362433750721e-5
PROS1	-0.9851798378651718	8.359447355833293e-5
ZC3H8	2.582009495052348	1.2092700729582e-4
MAPK8IP2	-2.620147602317695	7.0786921732329e-4
KCNAB3	-1.4070185137703282	7.0892271730109e-4
TLE6	-3.3829772131416034	7.1704581492255e-4
ALDH16A1	-2.7053851236393895	7.3580058140701e-4
EPHA3	-1.054460392677128	8.3154864835999e-4
RUNDC3B	-2.3694274693937474	0.00101028402269946
HLA-DMB	3.351876056045332	0.00102752498258544
AZIN2	-3.2220526528944693	0.00127275743626703
HSD17B6	-0.43087610205913873	0.00132537607862449
HLA-DMA	3.387109458548453	0.00134704174721172
SPP1	-1.8492815185764768	0.00135868828769026
OLFML2A	-1.2137566369879889	0.00155697816872571
AGRN	0.40724547739867023	0.00163651616031361
IDUA	-0.16423638494598958	0.0018855822655002
VPS28	1.8310806754279008	0.00202153416378507
CDA	1.322909570117412	0.00210072091255703
SEMA6D	-1.9681559417845833	0.00219746841927946
ZNF385D	3.026643148501129	0.00247285701645912
COL7A1	-2.112870880830614	0.00249458175122884
EPB41L4B	0.44221801367405433	0.00287714939268806
SCAI	-1.025218414591	0.00312146142097224
CCHCR1	3.2810675788429777	0.00319564338051738
DDAH1	-2.944571913934777	0.00323401780176028
LPL	-2.942406791415652	0.00325671808925415
VASH2	1.798261947828295	0.00329029699506526
NXPH4	3.11325210821985	0.00334385607741188
ARHGAP27	0.06386556001126213	0.00354305527419355
VIPR1	-1.755220902002959	0.0039290461651442
ABCA7	-1.0228995935518346	0.0041387561445568
CLCNKA	2.5771259766370167	0.00463745899769747
ACSM5	-0.812567545325612	0.00474928668642286
LNX1	-0.9849981846722932	0.00475230961832656
FAM131C	1.823759533221308	0.00476278558872154
PPP2R2D	-1.4556555048053	0.00483983713820662
CYP7B1	0.5097127898079952	0.00496357445272833
SAXO2	1.065783962611467	0.00539802331892665
GLDC	-1.3572439208511502	0.00541051185102161
LRFN4	-2.746041443773309	0.0060319143318371
IGF1R	-2.7091120018942747	0.00604848779447085
CTSF	-1.761455251677606	0.00611798649141892
SDC1	1.9786665475558791	0.006159635208305
C16orf74	-1.4261807842341316	0.00625382353072243
CEP290	2.729217683820119	0.00634847815453834
ADRA1D	-0.8791862657363341	0.00643680989443318
ARL9	-0.42977816272639346	0.00663717833709524
MORN1	1.6630154228909917	0.0068153098811766
AGER	0.9744311440934664	0.00710137677362309
MAP1A	-2.683484669075788	0.00728593156446805
ARHGAP9	-2.6378851650350357	0.00739314719083561
PNPLA7	-1.1219542597908256	0.0077187869896294
CBR3	2.779019834640973	0.00779966973992713
RGMA	1.64666306408546	0.00782139756609572
ZNF597	2.31169458344037	0.00807146953017228
SLX4	2.988060013943679	0.00836738321456028
NEGR1	-1.746296272189364	0.00891061415888036
PDE1B	-0.7825408247386968	0.00903721176879594
LIF	2.5827402086318028	0.00980191012147801
CHAD	-2.3113421171378676	0.00989556859657712
SP4	0.1838977821320383	0.00990527667677431
SHISA6	1.4596135067300573	0.00991598340505851
FSBP	2.5663008563364893	0.01027896298282815
MTBP	2.3954561825156566	0.0102946708827354
EHMT2	-2.1022744273038154	0.01035851635708239
ARC	-2.553004642088624	0.01067980728377863
RDH5	-0.31969937535454396	0.01076115312768629
RCCD1	-2.465300137158736	0.01104737253897021
BICDL1	-2.168519726656015	0.01161498750650369
BNIPL	1.912029246482838	0.01163414692465723
ADAM11	-0.4818429724808743	0.01177318346708006
HYAL3	2.4505485514524747	0.01179735009165288
EPHB2	1.152700978391468	0.01180746800799522
SLC27A6	2.4315612154078248	0.01185229691717488
HLA-F	-1.9583703004083592	0.01207311541503996
ZNF607	0.21217943402311587	0.0120771713174645
PTPRJ	0.8227726636776956	0.0123389481571976
RWDD2A	0.9744032423138034	0.0124953333199165
HLA-DQB2	-0.9021826715921426	0.01252312300866722
