label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.567153821016465
caudalanteriorcingulate	L	cortex	6.828780667649012
caudalmiddlefrontal	L	cortex	6.646512460132588
cuneus	L	cortex	6.556130735175405
entorhinal	L	cortex	6.826128666565394
fusiform	L	cortex	6.605177129854422
inferiorparietal	L	cortex	6.6043030714416995
inferiortemporal	L	cortex	6.587523938905927
isthmuscingulate	L	cortex	6.648433716022552
lateraloccipital	L	cortex	6.62661921802764
lateralorbitofrontal	L	cortex	6.628478668172376
lingual	L	cortex	6.5953865325067484
medialorbitofrontal	L	cortex	6.656133482719778
middletemporal	L	cortex	6.636530379415741
parahippocampal	L	cortex	6.61570957889434
paracentral	L	cortex	6.629961925771724
parsopercularis	L	cortex	6.675068371839436
parsorbitalis	L	cortex	6.620759460254595
parstriangularis	L	cortex	6.662138295776602
pericalcarine	L	cortex	6.589806238950065
postcentral	L	cortex	6.691101804299078
posteriorcingulate	L	cortex	6.674994029320886
precentral	L	cortex	6.673821505131538
precuneus	L	cortex	6.596812385038086
rostralanteriorcingulate	L	cortex	6.731184926480514
rostralmiddlefrontal	L	cortex	6.573045132118765
superiorfrontal	L	cortex	6.634149441986263
superiorparietal	L	cortex	6.62510590990187
superiortemporal	L	cortex	6.643835817684393
supramarginal	L	cortex	6.675416227655854
frontalpole	L	cortex	6.409645130549319
temporalpole	L	cortex	6.634609369629998
transversetemporal	L	cortex	6.639104669298056
insula	L	cortex	6.7201576670712155
thalamusproper	L	subcortex/brainstem	6.923027301293147
caudate	L	subcortex/brainstem	6.574924977083681
putamen	L	subcortex/brainstem	6.68196057782315
pallidum	L	subcortex/brainstem	6.9188336075753565
accumbensarea	L	subcortex/brainstem	6.682583217792115
hippocampus	L	subcortex/brainstem	6.682960306466191
amygdala	L	subcortex/brainstem	6.706499900644808
bankssts	R	cortex	6.53402740960319
caudalanteriorcingulate	R	cortex	6.833325784194252
caudalmiddlefrontal	R	cortex	6.650342824125873
cuneus	R	cortex	6.561529783157704
entorhinal	R	cortex	6.853761021352821
fusiform	R	cortex	6.599595134860793
inferiorparietal	R	cortex	6.603321781052679
inferiortemporal	R	cortex	6.585331107272546
isthmuscingulate	R	cortex	6.6522056664276965
lateraloccipital	R	cortex	6.631552326230802
lateralorbitofrontal	R	cortex	6.630185898774524
lingual	R	cortex	6.5968673278023084
medialorbitofrontal	R	cortex	6.670619563055628
middletemporal	R	cortex	6.629672484158127
parahippocampal	R	cortex	6.622072681034868
paracentral	R	cortex	6.62661087392222
parsopercularis	R	cortex	6.68971102184942
parsorbitalis	R	cortex	6.592963087532994
parstriangularis	R	cortex	6.696200000048322
pericalcarine	R	cortex	6.555618458816338
postcentral	R	cortex	6.693859492364398
posteriorcingulate	R	cortex	6.698963846930629
precentral	R	cortex	6.671003308245528
precuneus	R	cortex	6.597624917261588
rostralanteriorcingulate	R	cortex	6.697825560191486
rostralmiddlefrontal	R	cortex	6.570816737499033
superiorfrontal	R	cortex	6.62932344321532
superiorparietal	R	cortex	6.629189544394166
superiortemporal	R	cortex	6.636408054104373
supramarginal	R	cortex	6.657274730907702
frontalpole	R	cortex	6.771536149920504
temporalpole	R	cortex	6.65592547463136
transversetemporal	R	cortex	6.658487703909807
insula	R	cortex	6.712479355088007
thalamusproper	R	subcortex/brainstem	6.941733086620092
caudate	R	subcortex/brainstem	6.580509380657575
putamen	R	subcortex/brainstem	6.641081131422907
pallidum	R	subcortex/brainstem	6.903575580362741
accumbensarea	R	subcortex/brainstem	6.734584178437916
hippocampus	R	subcortex/brainstem	6.678179945337965
amygdala	R	subcortex/brainstem	6.796936897483488
brainstem	B	subcortex/brainstem	6.927187270399753
