label	hemisphere	structure	weighted_avg
bankssts	L	cortex	8.854039305188222
caudalanteriorcingulate	L	cortex	8.464338010867412
caudalmiddlefrontal	L	cortex	8.64259046894612
cuneus	L	cortex	9.182816263365812
entorhinal	L	cortex	8.187631361995846
fusiform	L	cortex	8.723513561297995
inferiorparietal	L	cortex	8.882249361852859
inferiortemporal	L	cortex	8.742765193464992
isthmuscingulate	L	cortex	8.95113299160511
lateraloccipital	L	cortex	9.069454310193958
lateralorbitofrontal	L	cortex	8.684454092078594
lingual	L	cortex	9.163594869756635
medialorbitofrontal	L	cortex	8.665133823908345
middletemporal	L	cortex	8.81363054460577
parahippocampal	L	cortex	8.398954925753825
paracentral	L	cortex	8.703778517180409
parsopercularis	L	cortex	8.681266190591078
parsorbitalis	L	cortex	8.564680346933809
parstriangularis	L	cortex	8.721849252781867
pericalcarine	L	cortex	9.095623896329268
postcentral	L	cortex	9.052061257205386
posteriorcingulate	L	cortex	8.701462187002427
precentral	L	cortex	8.808080803911777
precuneus	L	cortex	9.014626780577277
rostralanteriorcingulate	L	cortex	8.868448904935835
rostralmiddlefrontal	L	cortex	8.737727131930999
superiorfrontal	L	cortex	8.735213826011595
superiorparietal	L	cortex	8.88961192332492
superiortemporal	L	cortex	8.770598410160908
supramarginal	L	cortex	8.99269369514422
frontalpole	L	cortex	7.860330491050219
temporalpole	L	cortex	8.404168533511822
transversetemporal	L	cortex	8.96067832330162
insula	L	cortex	8.617301950882494
thalamusproper	L	subcortex/brainstem	7.7088637090260415
caudate	L	subcortex/brainstem	8.911300756487746
putamen	L	subcortex/brainstem	8.444292213207248
pallidum	L	subcortex/brainstem	7.537451597195606
accumbensarea	L	subcortex/brainstem	8.49006862753392
hippocampus	L	subcortex/brainstem	7.855509975650798
amygdala	L	subcortex/brainstem	8.122400182666153
bankssts	R	cortex	8.827659329155845
caudalanteriorcingulate	R	cortex	8.49133489299413
caudalmiddlefrontal	R	cortex	8.655979730855346
cuneus	R	cortex	9.169739826005282
entorhinal	R	cortex	8.178522147932007
fusiform	R	cortex	8.715640705287887
inferiorparietal	R	cortex	8.894997861006066
inferiortemporal	R	cortex	8.732424073591622
isthmuscingulate	R	cortex	8.92293862359779
lateraloccipital	R	cortex	9.125421214140324
lateralorbitofrontal	R	cortex	8.660301344960892
lingual	R	cortex	9.153066235154116
medialorbitofrontal	R	cortex	8.707845440337579
middletemporal	R	cortex	8.813266096326867
parahippocampal	R	cortex	8.425479309165267
paracentral	R	cortex	8.670755928793373
parsopercularis	R	cortex	8.681527678814486
parsorbitalis	R	cortex	8.605003588793698
parstriangularis	R	cortex	8.74269479197944
pericalcarine	R	cortex	9.135028227167497
postcentral	R	cortex	9.0416634859106
posteriorcingulate	R	cortex	8.745500384961515
precentral	R	cortex	8.794832073471461
precuneus	R	cortex	9.022067454098917
rostralanteriorcingulate	R	cortex	8.503051390351525
rostralmiddlefrontal	R	cortex	8.721574627374519
superiorfrontal	R	cortex	8.764179983686153
superiorparietal	R	cortex	8.891387757649747
superiortemporal	R	cortex	8.787010534105079
supramarginal	R	cortex	8.979718429814374
frontalpole	R	cortex	7.670467369409409
temporalpole	R	cortex	8.328640517679244
transversetemporal	R	cortex	8.947648276807053
insula	R	cortex	8.602230016463583
thalamusproper	R	subcortex/brainstem	7.69343362356881
caudate	R	subcortex/brainstem	8.81278036016504
putamen	R	subcortex/brainstem	8.513041809121173
pallidum	R	subcortex/brainstem	7.539910616270021
accumbensarea	R	subcortex/brainstem	8.539408063090201
hippocampus	R	subcortex/brainstem	7.845822291162731
amygdala	R	subcortex/brainstem	8.078419001894135
brainstem	B	subcortex/brainstem	7.047751930478766
