gene_name	z_mean	pvalue	upregulated
RHBDD3	1.6645650594470596	7.635362433750721e-5	UP
ZC3H8	2.582009495052348	1.2092700729582e-4	UP
HLA-DMB	3.351876056045332	0.00102752498258544	UP
HLA-DMA	3.387109458548453	0.00134704174721172	UP
AGRN	0.40724547739867023	0.00163651616031361	UP
VPS28	1.8310806754279008	0.00202153416378507	UP
CDA	1.322909570117412	0.00210072091255703	UP
ZNF385D	3.026643148501129	0.00247285701645912	UP
EPB41L4B	0.44221801367405433	0.00287714939268806	UP
CCHCR1	3.2810675788429777	0.00319564338051738	UP
VASH2	1.798261947828295	0.00329029699506526	UP
NXPH4	3.11325210821985	0.00334385607741188	UP
ARHGAP27	0.06386556001126213	0.00354305527419355	UP
CLCNKA	2.5771259766370167	0.00463745899769747	UP
FAM131C	1.823759533221308	0.00476278558872154	UP
CYP7B1	0.5097127898079952	0.00496357445272833	UP
SAXO2	1.065783962611467	0.00539802331892665	UP
SDC1	1.9786665475558791	0.006159635208305	UP
CEP290	2.729217683820119	0.00634847815453834	UP
MORN1	1.6630154228909917	0.0068153098811766	UP
AGER	0.9744311440934664	0.00710137677362309	UP
CBR3	2.779019834640973	0.00779966973992713	UP
RGMA	1.64666306408546	0.00782139756609572	UP
ZNF597	2.31169458344037	0.00807146953017228	UP
SLX4	2.988060013943679	0.00836738321456028	UP
LIF	2.5827402086318028	0.00980191012147801	UP
SP4	0.1838977821320383	0.00990527667677431	UP
SHISA6	1.4596135067300573	0.00991598340505851	UP
FSBP	2.5663008563364893	0.01027896298282815	UP
MTBP	2.3954561825156566	0.0102946708827354	UP
BNIPL	1.912029246482838	0.01163414692465723	UP
HYAL3	2.4505485514524747	0.01179735009165288	UP
EPHB2	1.152700978391468	0.01180746800799522	UP
SLC27A6	2.4315612154078248	0.01185229691717488	UP
ZNF607	0.21217943402311587	0.0120771713174645	UP
PTPRJ	0.8227726636776956	0.0123389481571976	UP
RWDD2A	0.9744032423138034	0.0124953333199165	UP
SLC22A3	1.4995228039119282	0.01265332077348326	UP
USP53	1.4045754438850864	0.01293816522641905	UP
FILIP1L	2.4792181240837063	0.01316707570355201	UP
PTGR2	0.7715275140994798	0.01324720939667523	UP
PLEKHG4	0.7900426141873813	0.01597817136424337	UP
C3orf18	0.5572925858307003	0.01621506168576674	UP
CNR1	2.350476562023517	0.01874938843299761	UP
BRD2	1.4393961369459427	0.01891210789972663	UP
ZNF391	2.4382757479382393	0.01935292709703973	UP
YPEL4	2.3088594921253103	0.02095137945014151	UP
SLC19A1	0.12766008861220252	0.02114338193968439	UP
MYH7B	0.4807444189385959	0.02132236032756986	UP
KCNC4	1.0142086343633503	0.02161249965988163	UP
U2AF1L4	1.9340132610458385	0.02206274725440014	UP
DNA2	2.219616365869351	0.02239946202555383	UP
NLRC3	1.9651927586168	0.02252273203697049	UP
SIDT1	1.9900420478012624	0.0227474768660354	UP
CERCAM	0.10725857632051884	0.02296660137361229	UP
HAAO	0.12694057677123574	0.02317292368439175	UP
PTPRK	1.251475380696881	0.02332570413299652	UP
MFSD13A	2.4371774610966055	0.0242588318116032	UP
LRP4	2.396559987142209	0.02435233839955531	UP
FANCG	0.3672954634060667	0.02505631784765872	UP
RNF180	0.5238299421283553	0.0253389032098611	UP
HLA-E	2.2316259298618077	0.02563969640403009	UP
EPN3	1.3436553349915334	0.02794387701727269	UP
TMC6	1.1941584886925634	0.02798490512336635	UP
WNT11	0.7867152627347896	0.0283996987646128	UP
DOK7	0.2504223487119181	0.02872590513270315	UP
PCDH17	2.186963527799209	0.02874518662610702	UP
