gene_name	z_mean	pvalue
KCNG1	5.134983648919598	2.8216855521173816e-7
UCN	5.050512390445699	4.406265276731804e-7
CTSF	-3.520922144474278	5.915201463345701e-7
MYH7B	2.2525334313814422	3.808025912605447e-6
ASB16	4.6519482580860405	4.411344829446273e-6
SPRED1	-2.8674837094367764	4.6602764655871655e-6
CYP11A1	-2.2108295157650337	6.867226244014402e-6
GLYCTK	3.961429613225416	3.087834834275348e-5
PPP1R13B	1.4315431657543554	4.2322813242410126e-5
ASPHD1	-1.9461935428120705	7.102490504166725e-5
IGLON5	0.8988101077638534	1.2637918697465e-4
LRFN4	3.813750896331378	1.3687343376004e-4
ZNF132	3.742791726750867	1.4980233126572e-4
HSPA6	1.983962008672059	1.5957138803379e-4
CDHR1	-3.577649915351212	1.6508441758577e-4
CYP2J2	-0.9418797828993928	1.9573573931154e-4
FTCD	-2.840077427544644	2.0735848009186e-4
LYG1	3.621784779618365	2.1559420536323e-4
SP4	2.724565001169574	2.2095652723287e-4
FAM178B	-1.1820615770716418	2.2162848278497e-4
ZNF584	3.784255878198391	2.7049496081282e-4
PRSS35	-2.307847827537423	3.2690854640032e-4
ELOVL2	2.847512464533169	3.5106597745338e-4
ZNF391	-0.9697394256151134	3.5654954684962e-4
EFR3B	-3.532852378718049	4.1110195494458e-4
EFNA4	3.509139057191452	4.495597921386e-4
ALMS1	-2.982747520333382	4.7465696601568e-4
RHOD	-2.5797221753984965	4.964564582486e-4
CCDC88B	-0.3698448741620286	6.192027230365e-4
REEP2	2.6597249505656193	6.4092243085538e-4
ZNF502	-2.421233159143032	6.662174210978e-4
SPAG4	3.3960432934504414	6.8367544961077e-4
MEI1	0.32599450737828006	7.3544245786382e-4
CA14	-1.3217320534875747	9.5110025506591e-4
SIRT4	-0.8002290623852422	9.8633361478685e-4
MARK1	2.4316728566381154	0.00100205521344592
ZAP70	1.163735800520631	0.00104137931498535
VSTM2L	2.3879012526171226	0.00109703660899362
ABCA8	3.549511110206118	0.00123905621616205
PMFBP1	-3.220565244801444	0.00127938067304072
NKX3-1	-2.374577348686171	0.00177806015163227
PAQR4	-1.5648346941624158	0.00181063427561077
CDHR3	0.9098165892021254	0.00185025021764502
ZNF727	-1.4592175095243909	0.00199814650018043
SLPI	2.9923201250732925	0.00204323933148153
ITIH4	-2.9476395947574883	0.00208030444683825
ATP8B1	-3.068709568077746	0.0021498548242568
MFSD13A	-0.6450136836951209	0.00215226314880326
SMPD3	-1.6527159263388889	0.00215446101979324
TSNAXIP1	2.1841874029259847	0.00223722799826816
HSD11B2	-3.046928380378437	0.00231192787896666
IGSF11	1.3248168604757264	0.00231239272080048
LAMC3	-3.0341622527353205	0.00241204666961442
CISD1	3.022251871186264	0.00250901686140105
CCHCR1	-1.8927608159663727	0.0026262053711079
TMEM59L	1.2552640358825884	0.00318896725492955
RHOV	-0.11778826213290385	0.003227007712599
SPIRE2	-2.4701536252991887	0.00331263177548092
SLC25A23	-1.988490685661916	0.00331806362240925
AMDHD1	1.3722897713598072	0.00350772371522392
PANK4	-0.09217888388176232	0.00353464654869389
KCNK3	-0.39844266541646034	0.00358053361018239
DNAH1	1.2530013880179385	0.00383269446800636
SLC4A8	0.7973354165500378	0.00395830783343813
CYP2R1	-2.8701282398502763	0.00410305356945932
LETM2	2.851317215261996	0.00435385103141673
WNT3	0.4072227399931949	0.00435778650509982
ZNF835	0.0995510806230766	0.00443522121327694
SAP25	1.362807529617446	0.00446078624203114
ANKRD34A	0.4485745003605919	0.00472527291445742
FBXO41	-2.4527909874214533	0.00478085242862744
CRLF1	1.86309244185572	0.0049733154952527
C1orf226	-2.0780135758451928	0.00515713911821388
PYGM	-0.13192657532831248	0.00527217546111416
TRANK1	-2.7857684301044694	0.00534010054762706
WDR91	-0.23473267760468863	0.00556417166559418
GPR135	1.566210767305316	0.00577970921532483
ASPDH	-3.130894044427166	0.00581692327460713
BCO2	-2.200147027962528	0.00588117872086661
BEST3	2.1883280948588495	0.00608984278950109
CACNA1C	-2.3859754528411643	0.006268095877789
SPINK8	2.6453693466158015	0.00638588006793222
ZMYM1	-1.4585164243486888	0.00641207474636541
MTBP	-1.9597469153279008	0.00643529260976419
KCNN3	-3.2527556360316243	0.00666379842553405
HYAL3	-2.6037534736586374	0.00680386000196354
DNAJC12	0.01960212237711707	0.00693481917553282
S100A16	-1.50097539097063	0.00699375789343895
RCAN2	-2.690763045406547	0.00712888094808708
