gene_name	z_mean	pvalue	upregulated
KCNG1	5.134983648919598	2.8216855521173816e-7	UP
UCN	5.050512390445699	4.406265276731804e-7	UP
MYH7B	2.2525334313814422	3.808025912605447e-6	UP
ASB16	4.6519482580860405	4.411344829446273e-6	UP
GLYCTK	3.961429613225416	3.087834834275348e-5	UP
PPP1R13B	1.4315431657543554	4.2322813242410126e-5	UP
IGLON5	0.8988101077638534	1.2637918697465e-4	UP
LRFN4	3.813750896331378	1.3687343376004e-4	UP
ZNF132	3.742791726750867	1.4980233126572e-4	UP
HSPA6	1.983962008672059	1.5957138803379e-4	UP
LYG1	3.621784779618365	2.1559420536323e-4	UP
SP4	2.724565001169574	2.2095652723287e-4	UP
ZNF584	3.784255878198391	2.7049496081282e-4	UP
ELOVL2	2.847512464533169	3.5106597745338e-4	UP
EFNA4	3.509139057191452	4.495597921386e-4	UP
REEP2	2.6597249505656193	6.4092243085538e-4	UP
SPAG4	3.3960432934504414	6.8367544961077e-4	UP
MEI1	0.32599450737828006	7.3544245786382e-4	UP
MARK1	2.4316728566381154	0.00100205521344592	UP
ZAP70	1.163735800520631	0.00104137931498535	UP
VSTM2L	2.3879012526171226	0.00109703660899362	UP
ABCA8	3.549511110206118	0.00123905621616205	UP
CDHR3	0.9098165892021254	0.00185025021764502	UP
SLPI	2.9923201250732925	0.00204323933148153	UP
TSNAXIP1	2.1841874029259847	0.00223722799826816	UP
IGSF11	1.3248168604757264	0.00231239272080048	UP
CISD1	3.022251871186264	0.00250901686140105	UP
TMEM59L	1.2552640358825884	0.00318896725492955	UP
AMDHD1	1.3722897713598072	0.00350772371522392	UP
DNAH1	1.2530013880179385	0.00383269446800636	UP
SLC4A8	0.7973354165500378	0.00395830783343813	UP
LETM2	2.851317215261996	0.00435385103141673	UP
WNT3	0.4072227399931949	0.00435778650509982	UP
ZNF835	0.0995510806230766	0.00443522121327694	UP
SAP25	1.362807529617446	0.00446078624203114	UP
ANKRD34A	0.4485745003605919	0.00472527291445742	UP
CRLF1	1.86309244185572	0.0049733154952527	UP
GPR135	1.566210767305316	0.00577970921532483	UP
BEST3	2.1883280948588495	0.00608984278950109	UP
SPINK8	2.6453693466158015	0.00638588006793222	UP
DNAJC12	0.01960212237711707	0.00693481917553282	UP
MPP3	1.8170096817554584	0.00795621467513257	UP
SAMD10	2.1839656968620944	0.008522248447831	UP
EFNA3	2.629098729578333	0.00856115017230215	UP
PCNX2	1.510677797132672	0.00883368175360288	UP
EHMT2	1.7059123473776774	0.00884673547250075	UP
SLC12A5	2.2960852246675114	0.00887109749131749	UP
ENDOU	2.1308739325833805	0.00927321319667172	UP
TFAP2E	2.6005268279495706	0.00930807406976057	UP
HLA-DPB1	1.636699763260928	0.00945653478740055	UP
GJB6	2.6102183548270195	0.00947121314578275	UP
NXPH4	0.18071447870367977	0.01159217744628077	UP
IL34	2.732600267403386	0.01166331279986645	UP
PLEKHM1	0.01146051070039125	0.01325692405977651	UP
ABCA3	2.128047656678548	0.01348471529129084	UP
NTPCR	2.382382225646447	0.0142279205306449	UP
SSPN	2.320041461595238	0.01436190445124969	UP
LY6D	0.6082143748715698	0.01451330363744076	UP
FANCM	1.2472171640270848	0.01505252062029903	UP
IQCH	2.6805796989636868	0.01520662845948779	UP
FBXL17	2.0401401655283005	0.01536959351045027	UP
FKBP11	2.3288454371949814	0.01554681962705866	UP
KITLG	2.408948343853622	0.01599856221923185	UP
NTN5	2.43351054482429	0.01665420871714159	UP
HLA-DRA	0.7501959328194653	0.01671130318519614	UP
SEMA3G	1.83342979427095	0.01728571819035113	UP
PRDM8	0.9413727638906596	0.017409652414879	UP
PRKCA	1.2290223069643214	0.01748335865571661	UP
ADAM23	0.23743036236219295	0.0180606848897474	UP
