gene_name	z_mean	pvalue	upregulated
KCNG1	5.134983648919598	2.8216855521173816e-7	UP
UCN	5.050512390445699	4.406265276731804e-7	UP
MYH7B	2.2525334313814422	3.808025912605447e-6	UP
ASB16	4.6519482580860405	4.411344829446273e-6	UP
GLYCTK	3.961429613225416	3.087834834275348e-5	UP
PPP1R13B	1.4315431657543554	4.2322813242410126e-5	UP
IGLON5	0.8988101077638534	1.2637918697465e-4	UP
LRFN4	3.813750896331378	1.3687343376004e-4	UP
ZNF132	3.742791726750867	1.4980233126572e-4	UP
HSPA6	1.983962008672059	1.5957138803379e-4	UP
LYG1	3.621784779618365	2.1559420536323e-4	UP
SP4	2.724565001169574	2.2095652723287e-4	UP
ZNF584	3.784255878198391	2.7049496081282e-4	UP
