label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.8385023647566445
caudalanteriorcingulate	L	cortex	6.764814061452821
caudalmiddlefrontal	L	cortex	6.914873995341252
cuneus	L	cortex	6.913451485111049
entorhinal	L	cortex	6.662162360313052
fusiform	L	cortex	6.704639410946732
inferiorparietal	L	cortex	6.838417504101403
inferiortemporal	L	cortex	6.733046370543654
isthmuscingulate	L	cortex	6.854184763050645
lateraloccipital	L	cortex	6.952445675076362
lateralorbitofrontal	L	cortex	6.756646753794516
lingual	L	cortex	6.971839031480226
medialorbitofrontal	L	cortex	6.7262688462145945
middletemporal	L	cortex	6.802739418486228
parahippocampal	L	cortex	6.6217875553441425
paracentral	L	cortex	6.890719021945253
parsopercularis	L	cortex	6.857440608364232
parsorbitalis	L	cortex	6.791900499946969
parstriangularis	L	cortex	6.894509944200848
pericalcarine	L	cortex	7.010277833501511
postcentral	L	cortex	6.980672842690047
posteriorcingulate	L	cortex	6.850323548391234
precentral	L	cortex	6.9661942847158045
precuneus	L	cortex	6.875841132474496
rostralanteriorcingulate	L	cortex	6.814761528829901
rostralmiddlefrontal	L	cortex	6.7945281538971
superiorfrontal	L	cortex	6.870294632047056
superiorparietal	L	cortex	6.863425955667107
superiortemporal	L	cortex	6.780394034909021
supramarginal	L	cortex	6.8850224150649915
frontalpole	L	cortex	6.628832974176599
temporalpole	L	cortex	6.436873099229916
transversetemporal	L	cortex	7.0015049320822245
insula	L	cortex	6.737708863173801
thalamusproper	L	subcortex/brainstem	6.840676891225688
caudate	L	subcortex/brainstem	6.8446332346351815
putamen	L	subcortex/brainstem	6.865246329718103
pallidum	L	subcortex/brainstem	6.935646518652789
accumbensarea	L	subcortex/brainstem	6.585523348042209
hippocampus	L	subcortex/brainstem	6.436788695608872
amygdala	L	subcortex/brainstem	6.381716927127344
bankssts	R	cortex	6.855669153471296
caudalanteriorcingulate	R	cortex	6.765758682113238
caudalmiddlefrontal	R	cortex	6.914639865951811
cuneus	R	cortex	6.9254780142613415
entorhinal	R	cortex	6.671159206686651
fusiform	R	cortex	6.692434893013878
inferiorparietal	R	cortex	6.845746174227473
inferiortemporal	R	cortex	6.726087003625315
isthmuscingulate	R	cortex	6.851623318094026
lateraloccipital	R	cortex	6.979778331964929
lateralorbitofrontal	R	cortex	6.752913696078563
lingual	R	cortex	6.969686255144663
medialorbitofrontal	R	cortex	6.746201314851847
middletemporal	R	cortex	6.799303548610815
parahippocampal	R	cortex	6.623064926212344
paracentral	R	cortex	6.87796066416624
parsopercularis	R	cortex	6.85902291563375
parsorbitalis	R	cortex	6.772204083078337
parstriangularis	R	cortex	6.913947422943401
pericalcarine	R	cortex	6.95827230391916
postcentral	R	cortex	6.979931117209832
posteriorcingulate	R	cortex	6.871745851974645
precentral	R	cortex	6.966320676033384
precuneus	R	cortex	6.874681595383283
rostralanteriorcingulate	R	cortex	6.685676654042285
rostralmiddlefrontal	R	cortex	6.788875656407142
superiorfrontal	R	cortex	6.8744384311990085
superiorparietal	R	cortex	6.865312194643932
superiortemporal	R	cortex	6.780403232267132
supramarginal	R	cortex	6.880700983865091
frontalpole	R	cortex	6.88217153452912
temporalpole	R	cortex	6.410666708043963
transversetemporal	R	cortex	6.9936016442862305
insula	R	cortex	6.7321869481612335
thalamusproper	R	subcortex/brainstem	6.866759342824549
caudate	R	subcortex/brainstem	6.805036005349
putamen	R	subcortex/brainstem	6.832819466876279
pallidum	R	subcortex/brainstem	6.9239098810739685
accumbensarea	R	subcortex/brainstem	6.612494457443453
hippocampus	R	subcortex/brainstem	6.428948086173295
amygdala	R	subcortex/brainstem	6.506518665856305
brainstem	B	subcortex/brainstem	7.04084012663585
