gene_name	z_mean	pvalue	upregulated
HLA-DMA	0.4196063002484789	0.00103203947281927	UP
STARD9	3.1869279726631863	0.00143792578695844	UP
SGCB	1.2847069969503215	0.00162315271496145	UP
VARS2	1.161343117442156	0.00238795084823985	UP
LY6D	2.163375372784818	0.00405418100880621	UP
NHLRC4	2.189861205684054	0.0044163309730119	UP
GUCA1B	1.8913736018726184	0.00484147554128562	UP
ANKRD45	0.3774732660110971	0.00523850748771034	UP
TANC1	3.089979730013693	0.00657814970688989	UP
MAP1A	2.6101710074814553	0.00904969715183256	UP
GPR135	2.2742637369401604	0.00906465344560121	UP
ANKDD1A	2.840978407975681	0.00960549423267481	UP
QPCT	2.282890443256647	0.00979738274198806	UP
