gene_name	z_mean	pvalue	upregulated
TIE1	5.079736811372541	1.0184294784889348e-7	UP
ARTN	4.871415978445411	2.4391377614665205e-6	UP
PIDD1	4.176618775188916	4.194894653449177e-6	UP
SZT2	2.0573712520406695	1.087438218999571e-5	UP
ZMYND10	4.210146058824204	2.5520564610358107e-5	UP
MROH8	2.738905761563219	3.5968878625154226e-5	UP
SPINK8	3.1557794684554903	4.384934545769915e-5	UP
ICA1L	3.5182123945394346	8.985046467060465e-5	UP
LDB2	3.901917858612811	9.543354488904304e-5	UP
TMEM132A	3.859499522866928	1.1361947895565e-4	UP
LYG1	2.597747335654513	2.6382018730155e-4	UP
LPIN3	2.065918773625866	2.708320199691e-4	UP
LINGO1	1.6721585473094591	3.1772894242271e-4	UP
ZC3H8	1.8902716409203617	6.6369561306107e-4	UP
SLC35G2	0.7797722632870834	0.00112221785485446	UP
HPR	3.1380403366940985	0.00138889026556784	UP
FOLH1	2.807206548274522	0.0014449135940864	UP
TAL1	2.93179748336297	0.00171870771543248	UP
SLC12A5	2.538767394766274	0.00176328259202611	UP
PACSIN3	0.849814069532858	0.00185091489790996	UP
SIPA1	2.1073440465086586	0.00192628530332444	UP
ABCA7	0.8119091589285969	0.00193374058980589	UP
LRRN2	0.0341491339718234	0.00194006937901506	UP
RND2	0.5329481128940895	0.00254286131837246	UP
NEGR1	2.3485653080482956	0.00259242329146748	UP
ABCC8	1.7639815788210922	0.00262364526216726	UP
HLA-DPB1	0.3036158213859631	0.00264755033579306	UP
KIAA1614	1.7194650805579403	0.0030807925513684	UP
MC1R	1.7485652774962788	0.00327250649514205	UP
PCDH17	2.9335421349695223	0.00335118164681548	UP
PLEKHA6	0.1616266236695535	0.0036216236063382	UP
SCAI	2.45116071031551	0.00387523041029107	UP
DRD4	0.1100437967834571	0.00421388631047207	UP
ZNF597	1.6358725353198331	0.00428220213437379	UP
LARGE1	2.807899964993289	0.0049865714139843	UP
EPHA3	0.9173243792989344	0.00500368528730942	UP
FHL3	1.142877946486922	0.00507678868650766	UP
LAMC2	1.9624975616750464	0.00508327320706053	UP
HDC	1.6791795344764835	0.005196485965758	UP
CDT1	2.7899810972283534	0.00527111189383557	UP
CGNL1	2.7895308696382077	0.00527844641913186	UP
PCGF2	2.7268547074703022	0.00581600194111472	UP
TTC39A	2.749475973159885	0.00596906388172549	UP
SLC39A8	0.7289575523464997	0.00657451033137222	UP
KATNAL2	1.9336415326665544	0.00669374851608919	UP
EMCN	1.775335639863279	0.00698031730239937	UP
NTAN1	1.4257947386679648	0.00777225158031886	UP
ARNT2	1.1482904623307455	0.0079414208159329	UP
NBEAL2	1.4258503944818388	0.00803906617501552	UP
CXADR	0.6230976682186256	0.00812518001960906	UP
SH2D3C	2.636307297602399	0.00838137904784857	UP
IGLON5	0.2992034472211301	0.00895947059311776	UP
SIGLEC14	2.921136292349466	0.00935465842308005	UP
TTC28	2.180591996126759	0.00944560875428605	UP
ALDH16A1	2.775883723376048	0.00971439800747036	UP
KLHDC8A	2.4895159288060857	0.00972615326222623	UP
PROCA1	2.3374878093600033	0.0101830219915179	UP
USH1C	0.6384870104663072	0.01027026517128754	UP
CEP19	0.6360877191922644	0.01043492937615889	UP
KCTD1	0.4445572555276416	0.01051069305964341	UP
FAM110D	2.964078043176654	0.01061908149539716	UP
LDLRAD4	2.504006040270048	0.0122795937783773	UP
TRANK1	2.501513601303212	0.01236636922116077	UP
NAPRT	2.433774709207578	0.01296707708285445	UP
PLEKHB1	1.250144979293743	0.0134177760092596	UP
TMCC2	2.672450154182576	0.01406779795613523	UP
IGSF21	1.9316677523706325	0.01437741594818868	UP
CEMIP	0.2611993328461738	0.01438018426069282	UP
TICAM1	2.698442056039129	0.01462876172175093	UP
