gene_name	z_mean	pvalue
TIE1	5.079736811372541	1.0184294784889348e-7
CCDC184	-3.5485025171334836	2.135387675965988e-6
ARTN	4.871415978445411	2.4391377614665205e-6
HYAL3	-4.503336648283448	3.518533575627757e-6
DECR2	-0.15307240253523885	3.946152984816901e-6
PIDD1	4.176618775188916	4.194894653449177e-6
OSBPL6	-1.3001752499795445	5.161432378207753e-6
SEMA3B	-4.48796135539664	7.190796825353947e-6
SZT2	2.0573712520406695	1.087438218999571e-5
ZMYND10	4.210146058824204	2.5520564610358107e-5
MROH8	2.738905761563219	3.5968878625154226e-5
SPINK8	3.1557794684554903	4.384934545769915e-5
DENND1B	-4.028138117137288	5.62203143568597e-5
ICA1L	3.5182123945394346	8.985046467060465e-5
LDB2	3.901917858612811	9.543354488904304e-5
TMEM132A	3.859499522866928	1.1361947895565e-4
ARL4D	-3.8189019208147377	1.1619897546399e-4
CROCC	-2.816743621534575	1.2641753974434e-4
CPNE7	-3.441683574598369	1.6374759546063e-4
AOC2	-1.8183493807586868	2.4931142378108e-4
LYG1	2.597747335654513	2.6382018730155e-4
LPIN3	2.065918773625866	2.708320199691e-4
GCK	-3.625055074691773	2.8889987762717e-4
LINGO1	1.6721585473094591	3.1772894242271e-4
GALNT6	-0.9357365300766944	3.1836028022881e-4
PDIA2	-3.595434556706498	3.2385053491164e-4
DCHS1	-3.546644573004361	5.0804378230128e-4
ZC3H8	1.8902716409203617	6.6369561306107e-4
PYGM	-2.3560332374908715	6.9044986314847e-4
RHCE	-3.3086593005421157	7.5466008488636e-4
SH3RF3	-3.332875520568348	8.5953389441645e-4
SRC	-3.3289979795327613	8.7159036668232e-4
KHK	-2.0099516313677417	0.00101386056652792
SLC35G2	0.7797722632870834	0.00112221785485446
SHTN1	-3.2471778356809717	0.00116555536636115
SOX5	-2.686064798546518	0.00128803380962521
OAZ3	-3.2749877000397243	0.00137247981661792
HPR	3.1380403366940985	0.00138889026556784
MADCAM1	-0.3539580959118795	0.00141319891899946
TMEM106A	-3.5862523147200775	0.00142732197643428
FOLH1	2.807206548274522	0.0014449135940864
ZFPM2	-2.16591140007404	0.0015394500063247
VEGFC	-0.9207115244305556	0.00163121048462147
TAL1	2.93179748336297	0.00171870771543248
SLC12A5	2.538767394766274	0.00176328259202611
PACSIN3	0.849814069532858	0.00185091489790996
MANEAL	-3.106902396135024	0.00189058808539727
SIPA1	2.1073440465086586	0.00192628530332444
ABCA7	0.8119091589285969	0.00193374058980589
LRRN2	0.0341491339718234	0.00194006937901506
RGS11	-0.3336869408753255	0.0023143347818899
FLRT1	-3.0417096851684	0.00235238657217198
CCDC171	-3.4652606679624114	0.00251809925056297
RND2	0.5329481128940895	0.00254286131837246
NEGR1	2.3485653080482956	0.00259242329146748
ABCC8	1.7639815788210922	0.00262364526216726
HLA-DPB1	0.3036158213859631	0.00264755033579306
SP6	-1.8662679330492853	0.00274086340710619
MYL7	-2.7873232871782525	0.00286575326315655
ATXN7L2	-1.7393543034439172	0.00296120524950668
NXPH4	-2.822238692088414	0.00297096709904228
KIAA1614	1.7194650805579403	0.0030807925513684
KIAA1671	-3.2503771731997864	0.00312069756612563
MC1R	1.7485652774962788	0.00327250649514205
PCDH17	2.9335421349695223	0.00335118164681548
FSBP	-2.930044054350188	0.00338913951632518
P2RY13	-0.30438957616308304	0.00360653171375146
PLEKHA6	0.1616266236695535	0.0036216236063382
SCAI	2.45116071031551	0.00387523041029107
ATRNL1	-0.1481335887530458	0.00389228891370433
CDHR3	-0.6251530114581022	0.00407126459601644
DRD4	0.1100437967834571	0.00421388631047207
ZNF597	1.6358725353198331	0.00428220213437379
TRAF4	-3.010022528363932	0.00475471003938645
CDH3	-0.960720642064369	0.00484260887375015
DCLK2	-1.5526961733854336	0.00491926794069767
EFCAB12	-0.9419334848894526	0.00494134526839437
LARGE1	2.807899964993289	0.0049865714139843
EPHA3	0.9173243792989344	0.00500368528730942
FHL3	1.142877946486922	0.00507678868650766
LAMC2	1.9624975616750464	0.00508327320706053
HDC	1.6791795344764835	0.005196485965758
CDT1	2.7899810972283534	0.00527111189383557
CGNL1	2.7895308696382077	0.00527844641913186
TINCR	-1.7282379260582177	0.00528043923084746
PCGF2	2.7268547074703022	0.00581600194111472
TTC39A	2.749475973159885	0.00596906388172549
C3orf18	-1.5901259124079	0.00652418040796291
SLC39A8	0.7289575523464997	0.00657451033137222
CALHM2	-1.0451657323260972	0.0066318035485072
KATNAL2	1.9336415326665544	0.00669374851608919
NPTXR	-1.3173708171948832	0.00694144746574407
EMCN	1.775335639863279	0.00698031730239937
B4GALNT4	-0.32629040849049046	0.00699447591528534
NTAN1	1.4257947386679648	0.00777225158031886
ARNT2	1.1482904623307455	0.0079414208159329
NBEAL2	1.4258503944818388	0.00803906617501552
CXADR	0.6230976682186256	0.00812518001960906
CKMT1A	-1.1130962730918328	0.00815229890012364
CRLF1	-0.1744935659889263	0.00816070183336098
SH2D3C	2.636307297602399	0.00838137904784857
PKNOX2	-2.6167736278638154	0.00887651874147858
IGLON5	0.2992034472211301	0.00895947059311776
TSPAN18	-0.5617697222464364	0.00900145566758292
SIGLEC14	2.921136292349466	0.00935465842308005
TTC28	2.180591996126759	0.00944560875428605
TGM1	-2.7932535485894885	0.00955790458810924
ALDH16A1	2.775883723376048	0.00971439800747036
ZSCAN1	-1.2637654536755705	0.00971524645024445
KLHDC8A	2.4895159288060857	0.00972615326222623
CCDC110	-1.9512391793740171	0.0099649787194107
PROCA1	2.3374878093600033	0.0101830219915179
CCDC88C	-1.2019218274971055	0.01023657603272072
USH1C	0.6384870104663072	0.01027026517128754
CEP19	0.6360877191922644	0.01043492937615889
VSIG10	-1.8270608866660012	0.01047132013289931
SPOCD1	-0.4931632494968004	0.01050281443457782
KCTD1	0.4445572555276416	0.01051069305964341
MLLT11	-2.050096635210614	0.01055895216899013
FAM110D	2.964078043176654	0.01061908149539716
PAOX	-0.16680130714855665	0.01063753573567693
MYO5C	-1.1324628918199369	0.01125416135472005
TCAP	-2.514850091641086	0.01190830061779765
SLC16A6	-2.51288197752236	0.01197493890858458
DNAJC12	-0.21638339301646944	0.01208813386276926
LDLRAD4	2.504006040270048	0.0122795937783773
TRANK1	2.501513601303212	0.01236636922116077
NAPRT	2.433774709207578	0.01296707708285445
PLEKHB1	1.250144979293743	0.0134177760092596
HEY1	-0.8335342068412434	0.01368192807737633
IL17RC	-1.0318987138463205	0.01402376864139052
TMCC2	2.672450154182576	0.01406779795613523
DIP2C	-0.28642940988026383	0.01417366354383141
IGSF21	1.9316677523706325	0.01437741594818868
CEMIP	0.2611993328461738	0.01438018426069282
PAPOLG	-0.7590633930399207	0.01450282102486751
TICAM1	2.698442056039129	0.01462876172175093
AGT	0.46668127690434535	0.01478976155042
