gene_name	z_mean	pvalue	upregulated
CCDC184	-3.5485025171334836	2.135387675965988e-6	DOWN
HYAL3	-4.503336648283448	3.518533575627757e-6	DOWN
DECR2	-0.15307240253523885	3.946152984816901e-6	DOWN
OSBPL6	-1.3001752499795445	5.161432378207753e-6	DOWN
SEMA3B	-4.48796135539664	7.190796825353947e-6	DOWN
DENND1B	-4.028138117137288	5.62203143568597e-5	DOWN
ARL4D	-3.8189019208147377	1.1619897546399e-4	DOWN
CROCC	-2.816743621534575	1.2641753974434e-4	DOWN
CPNE7	-3.441683574598369	1.6374759546063e-4	DOWN
AOC2	-1.8183493807586868	2.4931142378108e-4	DOWN
GCK	-3.625055074691773	2.8889987762717e-4	DOWN
GALNT6	-0.9357365300766944	3.1836028022881e-4	DOWN
PDIA2	-3.595434556706498	3.2385053491164e-4	DOWN
DCHS1	-3.546644573004361	5.0804378230128e-4	DOWN
PYGM	-2.3560332374908715	6.9044986314847e-4	DOWN
RHCE	-3.3086593005421157	7.5466008488636e-4	DOWN
SH3RF3	-3.332875520568348	8.5953389441645e-4	DOWN
SRC	-3.3289979795327613	8.7159036668232e-4	DOWN
KHK	-2.0099516313677417	0.00101386056652792	DOWN
SHTN1	-3.2471778356809717	0.00116555536636115	DOWN
SOX5	-2.686064798546518	0.00128803380962521	DOWN
OAZ3	-3.2749877000397243	0.00137247981661792	DOWN
MADCAM1	-0.3539580959118795	0.00141319891899946	DOWN
TMEM106A	-3.5862523147200775	0.00142732197643428	DOWN
ZFPM2	-2.16591140007404	0.0015394500063247	DOWN
VEGFC	-0.9207115244305556	0.00163121048462147	DOWN
MANEAL	-3.106902396135024	0.00189058808539727	DOWN
RGS11	-0.3336869408753255	0.0023143347818899	DOWN
FLRT1	-3.0417096851684	0.00235238657217198	DOWN
CCDC171	-3.4652606679624114	0.00251809925056297	DOWN
SP6	-1.8662679330492853	0.00274086340710619	DOWN
MYL7	-2.7873232871782525	0.00286575326315655	DOWN
ATXN7L2	-1.7393543034439172	0.00296120524950668	DOWN
NXPH4	-2.822238692088414	0.00297096709904228	DOWN
KIAA1671	-3.2503771731997864	0.00312069756612563	DOWN
FSBP	-2.930044054350188	0.00338913951632518	DOWN
P2RY13	-0.30438957616308304	0.00360653171375146	DOWN
ATRNL1	-0.1481335887530458	0.00389228891370433	DOWN
CDHR3	-0.6251530114581022	0.00407126459601644	DOWN
TRAF4	-3.010022528363932	0.00475471003938645	DOWN
CDH3	-0.960720642064369	0.00484260887375015	DOWN
DCLK2	-1.5526961733854336	0.00491926794069767	DOWN
EFCAB12	-0.9419334848894526	0.00494134526839437	DOWN
TINCR	-1.7282379260582177	0.00528043923084746	DOWN
C3orf18	-1.5901259124079	0.00652418040796291	DOWN
CALHM2	-1.0451657323260972	0.0066318035485072	DOWN
NPTXR	-1.3173708171948832	0.00694144746574407	DOWN
B4GALNT4	-0.32629040849049046	0.00699447591528534	DOWN
CKMT1A	-1.1130962730918328	0.00815229890012364	DOWN
CRLF1	-0.1744935659889263	0.00816070183336098	DOWN
PKNOX2	-2.6167736278638154	0.00887651874147858	DOWN
TSPAN18	-0.5617697222464364	0.00900145566758292	DOWN
TGM1	-2.7932535485894885	0.00955790458810924	DOWN
ZSCAN1	-1.2637654536755705	0.00971524645024445	DOWN
CCDC110	-1.9512391793740171	0.0099649787194107	DOWN
CCDC88C	-1.2019218274971055	0.01023657603272072	DOWN
VSIG10	-1.8270608866660012	0.01047132013289931	DOWN
SPOCD1	-0.4931632494968004	0.01050281443457782	DOWN
MLLT11	-2.050096635210614	0.01055895216899013	DOWN
PAOX	-0.16680130714855665	0.01063753573567693	DOWN
MYO5C	-1.1324628918199369	0.01125416135472005	DOWN
TCAP	-2.514850091641086	0.01190830061779765	DOWN
SLC16A6	-2.51288197752236	0.01197493890858458	DOWN
DNAJC12	-0.21638339301646944	0.01208813386276926	DOWN
HEY1	-0.8335342068412434	0.01368192807737633	DOWN
IL17RC	-1.0318987138463205	0.01402376864139052	DOWN
DIP2C	-0.28642940988026383	0.01417366354383141	DOWN
PAPOLG	-0.7590633930399207	0.01450282102486751	DOWN
ST3GAL6	-1.7683453764647237	0.01495183827396102	DOWN
PTCH2	-2.4322677700609323	0.01500461003843298	DOWN
CD40	-2.946341085166819	0.01518200017165271	DOWN
PRICKLE1	-1.2123390676098738	0.01532299892107011	DOWN
GFRA2	-2.0914883029668703	0.01557795604484596	DOWN
BHLHE41	-2.3964262836194403	0.01655582329790436	DOWN
ZNF486	-2.361789951532569	0.01818694353321376	DOWN
SLC38A3	-1.751924859132667	0.01867828869926193	DOWN
RECQL4	-0.8285205006079396	0.01875363560631502	DOWN
CACNA1D	-2.3467194146028363	0.01893951126202908	DOWN
ALDH1L2	-0.6941257604231752	0.01905765539166535	DOWN
DLL1	-2.5164924563728506	0.01912641253617374	DOWN
GLCE	-2.10649837469934	0.01961811014100181	DOWN
MYB	-2.3237389270454383	0.02013949077339714	DOWN
CPLX1	-1.8673044172349984	0.02036582123344992	DOWN
GPR161	-0.9384783047078432	0.02048631067377477	DOWN
MPV17L	-2.2987414702377023	0.02151962415864488	DOWN
MAML1	-2.292125669157688	0.02189839256983005	DOWN
EEF2K	-2.0996596801017233	0.02246751805016959	DOWN
NEFM	-2.279576265589121	0.02263283195621726	DOWN
FNDC5	-0.9501035004572264	0.02343385618570042	DOWN
TRIM59	-2.2650717366995976	0.02350827769886919	DOWN
PRICKLE2	-1.5097678918345836	0.02351197344675041	DOWN
MAP1A	-2.263638790286946	0.0235963400106857	DOWN
NALCN	-0.49628576407894426	0.02380210282822772	DOWN
CCDC68	-1.6935096531418226	0.02408649741796993	DOWN
PAPLN	-1.1594929101154494	0.02440035330253891	DOWN
FTCD	-0.5859581505874373	0.02445110977812268	DOWN
CEP131	-1.537360844538974	0.02460114212186043	DOWN
ALG10B	-1.1554097412467732	0.02639533334423176	DOWN
SLC29A2	-2.214180445907815	0.02681636844581685	DOWN
C22orf23	-2.2107500351375253	0.0270531515684931	DOWN
TSPAN11	-2.2394602011304845	0.02782948888513321	DOWN
ABCA8	-2.3761233668273487	0.02801179008526307	DOWN
RPS6KL1	-2.197505924058776	0.02806570415689649	DOWN
SEMA4A	-0.2783552301724808	0.02836825997854684	DOWN
MORN1	-0.4252088146035522	0.02873324339915052	DOWN
SEMA3G	-0.22491523811750813	0.02889866822424709	DOWN
TMC7	-2.178298727756645	0.02938380383464862	DOWN
CHST12	-2.257822983058168	0.02940468233082506	DOWN
STAP2	-0.3688922308007458	0.03011979464181513	DOWN
ZDHHC14	-1.2859052960294832	0.03015430242133021	DOWN
TP53AIP1	-2.152679624954114	0.03134386587428732	DOWN
ATAD5	-2.42752859916102	0.03141000606032135	DOWN
HSPB8	-0.853878554471537	0.03221587267391306	DOWN
SOCS1	-2.12232139360091	0.03381075814192379	DOWN
PACRG	-1.7398597352496694	0.03404053768162144	DOWN
IMPA2	-1.8334353437123996	0.03501172033866601	DOWN
CAPN15	-1.4532843620367124	0.03528611915197092	DOWN
PIK3CD	-1.0136243123125273	0.03624434006936745	DOWN
ELMO3	-0.08029450234095607	0.03640200320528314	DOWN
TRPM2	-1.9746228244501096	0.0366174244028833	DOWN
THNSL1	-1.603158057078847	0.03681107606414115	DOWN
NDUFAF5	-1.0770338766961915	0.0369836337336722	DOWN
PCDHB2	-1.6469945906992376	0.03739649826597537	DOWN
JAM2	-0.5971610105861269	0.03754387601562922	DOWN
PGBD4	-2.119881623963749	0.03768675508475201	DOWN
PDZRN4	-1.5168680626654192	0.03788727844457935	DOWN
MDN1	-2.0724127739089484	0.03822696310403323	DOWN
SERHL2	-1.9073857647363055	0.03981295340090993	DOWN
LAMB3	-2.102630667771979	0.03988561489011393	DOWN
C1orf50	-1.9708087010601816	0.04058339081904187	DOWN
BCL6B	-2.0463744647823163	0.0407195424199908	DOWN
SPA17	-0.49606140955602857	0.04075215905602034	DOWN
IL34	-1.9923768470407328	0.0428183185818886	DOWN
TAF2	-2.020776637513895	0.04330289230215863	DOWN
WNT10B	-0.42143437152217433	0.04369667526964391	DOWN
TSGA10	-0.7834572222555232	0.04370730918032674	DOWN
SCG5	-0.8588678028790645	0.04426803452455802	DOWN
