gene_name	z_mean	pvalue
NEGR1	5.604104353953254	1.8380838273781618e-15
LRFN5	3.963583769232253	5.399581977411881e-9
EHMT2	1.0495119894698703	3.730541826648067e-8
DENND1B	5.4168391389678225	6.066187073818209e-8
SLC12A5	4.319605515952519	7.503165934335955e-8
HLA-B	2.07955421374649	1.2491097332044586e-7
MICA	-1.5146977970022208	6.229058888757665e-7
CTTNBP2	-1.9312300049222784	1.833050749147997e-6
ZKSCAN7	-4.7011798411460015	2.586625745400575e-6
CYP7B1	-0.6131009584912421	5.294692842153195e-6
HSPA1L	-1.1296140056592836	5.728431896241725e-6
SEMA3B	-4.524622632680101	6.05033630447751e-6
ZNF502	-3.4763859174154645	8.391670665587507e-6
STK19	-1.1381634672795935	1.3319454919787308e-5
VARS2	1.3228996804081432	2.8318254462292724e-5
USP38	1.5283740884663706	3.196225536227956e-5
C1QTNF4	3.744344465007056	3.240158426847825e-5
SAMD5	-3.658646747293157	3.656108698433874e-5
ZNF391	1.5205409395917429	4.192173876648249e-5
ABCA10	-3.320844898818479	5.232562412537681e-5
RAB27B	-2.715197397248708	5.37438195520536e-5
HLA-DQB1	1.180047244147529	5.5961953326473646e-5
PCDHB2	1.8047961982774956	1.3455967113159e-4
SMAD6	3.77890734314384	1.5751801761472e-4
FIGN	1.5960704957227625	2.0320635554936e-4
HLA-DQB2	-1.5404704961460125	2.3466308616729e-4
GAREM2	-1.3713381321784497	2.4229954972659e-4
ZNF132	3.5895369559524717	2.7674116584421e-4
ATP6V1G2	2.3487095727272127	3.5573579040899e-4
CD40	-3.654549164894516	3.7923962941281e-4
MFSD4A	-1.6566662903716225	4.0604279841878e-4
TMEM61	2.76950746962255	4.6503066529949e-4
EPHB2	-3.1118437352517767	4.7158733610532e-4
PRSS35	2.8676590486791858	4.7689146295469e-4
ZNF501	-3.057771643430997	5.061242921204e-4
SCAI	1.664615955624215	5.0811332090184e-4
ZNF660	-2.7881309227304456	5.1994004074799e-4
ZNF584	2.9810687265404523	5.2740425629993e-4
ITIH4	-3.3228889164203803	5.2930172747102e-4
HLA-C	-0.8817383402315762	5.366387094417e-4
TSPAN5	2.9715261680910237	5.5430767893122e-4
ST8SIA4	-3.4426844094706865	5.7597102495779e-4
FOLH1	3.592864972240066	6.2983663508102e-4
IGLON5	1.0155952329447318	6.7481614817285e-4
CALHM2	-2.701579999498544	6.8053074458631e-4
RIMS3	-3.3858822200156857	7.0949827927455e-4
COQ8A	-2.342088866558954	7.2607491943957e-4
MICB	-3.308633200475516	7.27352560679e-4
CTSF	-2.788216302567737	8.0181694105114e-4
BCHE	1.8330027738255157	9.2296914903482e-4
CCHCR1	-2.056954773102176	0.00104927514980806
SEMA3G	1.8390691275222608	0.00107844264465106
PDZD7	0.42532472557226814	0.00121547698911043
PIF1	3.1050794927758094	0.00123740277382693
KRTCAP3	0.3162361734471837	0.00125527065661441
SPINK8	3.3086395436183356	0.00138195484817749
KNDC1	0.35909754888479073	0.00139761128235836
SFN	3.1929305949471503	0.00140836792676075
HLA-A	-1.083216583081907	0.0014569876223609801
HLA-DRB1	-1.5541991821582517	0.00147305903715246
PROS1	-1.5542574526359818	0.00148543881233215
GARNL3	-0.62328932915631	0.00150095078863018
ZNF718	-3.121841606803835	0.00151915641277306
ITPRIPL1	-0.04813015683082956	0.00152796895592889
MPPED2	-1.6419586287071375	0.00184928247872093
MFSD2A	3.1133806359941185	0.00184957308701257
CCDC152	1.4486635504160146	0.00188573167891696
ADD2	-0.6094760140544143	0.00189174031668009
NTAN1	0.8039478502148389	0.00193191758171789
