label	hemisphere	structure	weighted_avg
bankssts	L	cortex	12.864232040893352
caudalanteriorcingulate	L	cortex	12.316837945085911
caudalmiddlefrontal	L	cortex	12.961069425714042
cuneus	L	cortex	13.19390152492701
entorhinal	L	cortex	12.121222460024523
fusiform	L	cortex	12.656788700395625
inferiorparietal	L	cortex	13.103692191567044
inferiortemporal	L	cortex	12.625021246198477
isthmuscingulate	L	cortex	13.010327162044083
lateraloccipital	L	cortex	12.966475879786058
lateralorbitofrontal	L	cortex	12.682035652992502
lingual	L	cortex	13.045665333335663
medialorbitofrontal	L	cortex	12.593796816514804
middletemporal	L	cortex	12.618087521344806
parahippocampal	L	cortex	12.6462189689424
paracentral	L	cortex	13.150732790467455
parsopercularis	L	cortex	13.11538904823225
parsorbitalis	L	cortex	12.774305027609154
parstriangularis	L	cortex	12.867268106217447
pericalcarine	L	cortex	13.039940838389454
postcentral	L	cortex	13.079688503461709
posteriorcingulate	L	cortex	12.894443695888524
precentral	L	cortex	13.187160205360215
precuneus	L	cortex	12.960600310749653
rostralanteriorcingulate	L	cortex	12.420674137053878
rostralmiddlefrontal	L	cortex	12.743439525889139
superiorfrontal	L	cortex	12.940769859056223
superiorparietal	L	cortex	13.173974172788053
superiortemporal	L	cortex	12.625103156163672
supramarginal	L	cortex	12.788631308508132
frontalpole	L	cortex	13.30527945416649
temporalpole	L	cortex	12.32965039777203
transversetemporal	L	cortex	13.003184566658653
insula	L	cortex	12.791071247241465
thalamusproper	L	subcortex/brainstem	12.629344610866097
caudate	L	subcortex/brainstem	12.300200583528486
putamen	L	subcortex/brainstem	13.100518518858726
pallidum	L	subcortex/brainstem	12.87684283861599
accumbensarea	L	subcortex/brainstem	13.433698042058403
hippocampus	L	subcortex/brainstem	14.137718384013315
amygdala	L	subcortex/brainstem	13.864321401493337
bankssts	R	cortex	12.758799338019141
caudalanteriorcingulate	R	cortex	12.296774758120238
caudalmiddlefrontal	R	cortex	12.945546016727162
cuneus	R	cortex	13.181387614270802
entorhinal	R	cortex	12.074409942291698
fusiform	R	cortex	12.657766560394649
inferiorparietal	R	cortex	13.058842904131987
inferiortemporal	R	cortex	12.619134463660405
isthmuscingulate	R	cortex	12.928879236394433
lateraloccipital	R	cortex	13.012204406054103
lateralorbitofrontal	R	cortex	12.682341618506566
lingual	R	cortex	13.038212553439852
medialorbitofrontal	R	cortex	12.555003605656095
middletemporal	R	cortex	12.635178082777697
parahippocampal	R	cortex	12.676889377071442
paracentral	R	cortex	13.162432781033074
parsopercularis	R	cortex	12.977455711914853
parsorbitalis	R	cortex	12.744270604401102
parstriangularis	R	cortex	12.868994370629016
pericalcarine	R	cortex	13.208804977296113
postcentral	R	cortex	13.07898944671508
posteriorcingulate	R	cortex	12.863211131365153
precentral	R	cortex	13.182859296820434
precuneus	R	cortex	12.960822340520094
rostralanteriorcingulate	R	cortex	12.559975030739281
rostralmiddlefrontal	R	cortex	12.76596160726106
superiorfrontal	R	cortex	12.935526289421617
superiorparietal	R	cortex	13.166070517503874
superiortemporal	R	cortex	12.649348081905273
supramarginal	R	cortex	12.823021176478651
frontalpole	R	cortex	12.501352931813226
temporalpole	R	cortex	12.297308548800011
transversetemporal	R	cortex	13.001408411070267
insula	R	cortex	12.81947267640313
thalamusproper	R	subcortex/brainstem	12.62968827921197
caudate	R	subcortex/brainstem	12.340795978170213
putamen	R	subcortex/brainstem	13.030863736491641
pallidum	R	subcortex/brainstem	12.993533357114275
accumbensarea	R	subcortex/brainstem	13.346132126723084
hippocampus	R	subcortex/brainstem	14.081903959472365
amygdala	R	subcortex/brainstem	13.890159575682205
brainstem	B	subcortex/brainstem	14.323636493593101
