gene_name	z_mean	pvalue	upregulated
NEGR1	5.604104353953254	1.8380838273781618e-15	UP
LRFN5	3.963583769232253	5.399581977411881e-9	UP
EHMT2	1.0495119894698703	3.730541826648067e-8	UP
DENND1B	5.4168391389678225	6.066187073818209e-8	UP
SLC12A5	4.319605515952519	7.503165934335955e-8	UP
HLA-B	2.07955421374649	1.2491097332044586e-7	UP
VARS2	1.3228996804081432	2.8318254462292724e-5	UP
USP38	1.5283740884663706	3.196225536227956e-5	UP
C1QTNF4	3.744344465007056	3.240158426847825e-5	UP
ZNF391	1.5205409395917429	4.192173876648249e-5	UP
HLA-DQB1	1.180047244147529	5.5961953326473646e-5	UP
PCDHB2	1.8047961982774956	1.3455967113159e-4	UP
SMAD6	3.77890734314384	1.5751801761472e-4	UP
FIGN	1.5960704957227625	2.0320635554936e-4	UP
ZNF132	3.5895369559524717	2.7674116584421e-4	UP
ATP6V1G2	2.3487095727272127	3.5573579040899e-4	UP
TMEM61	2.76950746962255	4.6503066529949e-4	UP
PRSS35	2.8676590486791858	4.7689146295469e-4	UP
SCAI	1.664615955624215	5.0811332090184e-4	UP
ZNF584	2.9810687265404523	5.2740425629993e-4	UP
TSPAN5	2.9715261680910237	5.5430767893122e-4	UP
FOLH1	3.592864972240066	6.2983663508102e-4	UP
IGLON5	1.0155952329447318	6.7481614817285e-4	UP
BCHE	1.8330027738255157	9.2296914903482e-4	UP
SEMA3G	1.8390691275222608	0.00107844264465106	UP
PDZD7	0.42532472557226814	0.00121547698911043	UP
PIF1	3.1050794927758094	0.00123740277382693	UP
KRTCAP3	0.3162361734471837	0.00125527065661441	UP
SPINK8	3.3086395436183356	0.00138195484817749	UP
KNDC1	0.35909754888479073	0.00139761128235836	UP
SFN	3.1929305949471503	0.00140836792676075	UP
MFSD2A	3.1133806359941185	0.00184957308701257	UP
CCDC152	1.4486635504160146	0.00188573167891696	UP
NTAN1	0.8039478502148389	0.00193191758171789	UP
GUF1	3.3215787763730567	0.00194324919755983	UP
DDAH1	3.0858359598142324	0.00202980771400043	UP
SH3D21	1.7864436871544846	0.00223922376146348	UP
SGIP1	1.7182084843157222	0.00229323938319025	UP
POU2F2	0.8280801690158913	0.0022994316235471	UP
LARP6	3.172441252062762	0.00229986094214779	UP
ITGAM	0.4026845176654461	0.00236454060966842	UP
STX1A	1.3290869784917143	0.00264709076208897	UP
LBHD1	3.2302567648187144	0.0028605896479056	UP
GPSM3	2.969398158636104	0.00298383699732604	UP
ANKRD36B	1.494916199427652	0.00310751927122923	UP
GFOD1	1.451104709475067	0.00330176808415228	UP
LRP8	2.274837514771103	0.00350303855511863	UP
GNRH1	2.9118211691937232	0.00359328291979338	UP
GPER1	1.4824956530811226	0.00379936926400597	UP
KCNAB3	0.4405056186378637	0.00402135296733263	UP
ALG10	1.9496963722607985	0.00406448658369387	UP
