gene_name	z_mean	pvalue	upregulated
CADM2	-0.36573104147064744	1.6084925406089e-4	DOWN
PTPN20	-1.5999623703368224	7.9985566160256e-4	DOWN
ARL17B	-0.8340119365312768	9.9086722508196e-4	DOWN
HAP1	-0.8392680032950066	0.00112823032469847	DOWN
RGS5	-3.1928170842614274	0.00140892163573601	DOWN
AADAT	-1.8655465677232743	0.00295895409240832	DOWN
RHCE	-2.8797090878573	0.00331857596391913	DOWN
PLCD4	-0.513316940211734	0.00385833486496953	DOWN
SLC39A8	-0.49513690592012166	0.00409745834927593	DOWN
FGR	-2.8140229708390088	0.00489257321263375	DOWN
MAP6D1	-0.699815096210211	0.00559000083563699	DOWN
KCNK7	-1.629837462032487	0.00574104380387206	DOWN
GFRA2	-2.221950051465373	0.00612983588984367	DOWN
INHBB	-2.7002119935060023	0.0069295305293494	DOWN
ID4	-2.542578526961208	0.00767433014180549	DOWN
FSBP	-2.628802607615446	0.00856860818710241	DOWN
CHST12	-2.708846086142856	0.01025435074473041	DOWN
CAMK4	-0.6707030670239948	0.01063266588408492	DOWN
C1orf74	-2.5536528438276447	0.01065994809357131	DOWN
DUSP15	-2.0834468802643435	0.01077676192106234	DOWN
EFHD1	-2.4871530352929243	0.01210477851630624	DOWN
MFAP3L	-1.173855077120033	0.01218305839263381	DOWN
MYB	-2.5066690366002944	0.01218747679538809	DOWN
MMP17	-2.497662387490006	0.0123086423256269	DOWN
LYG1	-2.6505112473422856	0.01334868421107429	DOWN
MAP1A	-2.433890454439404	0.01493751505460514	DOWN
LY6H	-2.690516793337458	0.01577458776773448	DOWN
THY1	-1.246297040374538	0.01579360780985907	DOWN
ASPHD1	-0.47150054903310706	0.0178922822822058	DOWN
LSMEM1	-0.4365214279597156	0.01834953586827104	DOWN
GJB3	-2.3367906983547577	0.01945006972937081	DOWN
ABCC1	-2.3338561926992294	0.01960325325784123	DOWN
CD8B	-2.3212536196413187	0.02027315981995018	DOWN
TREM2	-2.320772187454454	0.02029914233008589	DOWN
NXPH4	-2.3649847130508026	0.02053113146132863	DOWN
INHBA	-2.2674800306681573	0.02336091743909942	DOWN
SLC2A6	-0.5125732979334364	0.02369957708228781	DOWN
TNFRSF14	-1.602926830567953	0.02404703182034682	DOWN
ACVRL1	-2.24851481799762	0.02454338129330983	DOWN
CLDN3	-0.7770339694530733	0.02472862640554007	DOWN
C1orf50	-2.1353290589616924	0.02534617568606178	DOWN
STARD9	-2.233889043653925	0.02549037464584486	DOWN
RCOR2	-2.2309956845969463	0.02568141486779332	DOWN
CNTN3	-2.324316159647138	0.02575065545018773	DOWN
RET	-1.9830200753384883	0.02589283759986768	DOWN
APOL4	-1.4692378426938868	0.02720118486839499	DOWN
MLXIPL	-0.8833883896154764	0.02759541297258983	DOWN
KIF26A	-1.8590451331530968	0.02799502380575941	DOWN
CEP131	-2.375661737165019	0.02827921524656773	DOWN
ECSCR	-2.1897414438069287	0.02854299359258194	DOWN
CCNO	-1.5264003639470316	0.02867264732033948	DOWN
SLC16A6	-2.1821575764080663	0.02909790508678229	DOWN
MICALL2	-0.6335903730247341	0.02915283483394649	DOWN
DCLK2	-1.8798723859088575	0.02939311184858451	DOWN
PPARG	-0.1893701222391232	0.0295960325377848	DOWN
FZD7	-2.1693791661327624	0.03005390935481318	DOWN
ALG10B	-0.1962071583395224	0.03063311512188859	DOWN
VSIG10	-2.224628152487765	0.03082568830800645	DOWN
GNLY	-0.0225849938236703	0.03138504602464741	DOWN
CPLX1	-1.6778423647924925	0.03157671576380883	DOWN
SP6	-0.497985277178932	0.03163676100249848	DOWN
TNFRSF13C	-0.04906129564397632	0.0319001622537021	DOWN
HSPA1L	-1.211328424234394	0.03201142496078699	DOWN
TPD52L1	-0.9038227359862852	0.03229868989112967	DOWN
KLK7	-0.03778063466917558	0.0323989011991115	DOWN
HS3ST1	-2.1386076955273845	0.03246745373792194	DOWN
AHNAK2	-0.8103525289176118	0.03364244699018733	DOWN
CD52	-0.3690117420587781	0.03412642441891241	DOWN
RARRES1	-1.3121941589160804	0.03485489004004646	DOWN
PPP2R2B	-0.30561216507487554	0.0349328040628652	DOWN
BEST1	-1.780875505059475	0.03498173620089599	DOWN
SEC14L2	-2.2329524582794034	0.0351497541424312	DOWN
TDRP	-1.5715348599542729	0.03586276688249381	DOWN
ELN	-0.6948683161371609	0.03668265765977709	DOWN
FAM171B	-1.5643898223993893	0.0368797887003987	DOWN
SLITRK3	-2.073995256444755	0.03807975140719421	DOWN
OLFM2	-0.3750606956596145	0.03849248808495643	DOWN
MSRA	-2.0565892921198223	0.04078782059441031	DOWN
NPPA	-2.0435864787035047	0.04099441616731281	DOWN
EEF2K	-1.7394949399164463	0.04105847782358733	DOWN
DNAH7	-1.840765012429336	0.04112655058240144	DOWN
RND1	-1.4349090352200389	0.04196694996706952	DOWN
GPR27	-0.5843349607855952	0.0421583799326552	DOWN
CKMT1A	-1.8556301114492353	0.04293613487373794	DOWN
CCNDBP1	-0.5781994194952295	0.04309934296325098	DOWN
NBEAL2	-0.7187950948784532	0.04318457433712385	DOWN
GPLD1	-1.9265677408001909	0.04381445616455038	DOWN
DNAJC28	-1.9014696272629807	0.04421191990270766	DOWN
NDUFAF5	-0.7346085464412985	0.04469840902998151	DOWN
RYR1	-1.9328690633026648	0.04617100431059208	DOWN
FHOD3	-0.3034334386129453	0.04711687307824855	DOWN
SHTN1	-1.9798920477276616	0.04771566017514434	DOWN
DLG2	-1.9746305849399488	0.04831008556670726	DOWN
TMEM237	-2.418100161123137	0.04834880352564719	DOWN
C12orf76	-1.9121627918601656	0.05010768723271718	DOWN
FGF12	-1.9521287154915523	0.05092292475435196	DOWN
DENND1B	-1.9514152818064512	0.05100766504957682	DOWN
IL33	-1.6205853266683157	0.05123396475213109	DOWN
NID2	-1.9169203315549292	0.05524805367777286	DOWN
LIF	-1.916828130037556	0.05525976998706559	DOWN
BHLHE41	-1.9104648967742264	0.0560733819523896	DOWN
TAS2R5	-0.45087814619969296	0.05710296237234583	DOWN
TMEM59L	-0.6971175579929022	0.05720654933213178	DOWN
ADGRE5	-0.5269781521797865	0.05722023469532841	DOWN
ALMS1	-1.0549579115095358	0.05766738964312442	DOWN
SHC3	-1.889040707961854	0.05888637424703986	DOWN
LNP1	-0.7529908198404399	0.05918752432482949	DOWN
C18orf54	-1.8583984496802304	0.05925039770526358	DOWN
FAM110C	-1.886253217238335	0.05926084025687221	DOWN
FAM162B	-1.8795213307932763	0.06017334373525211	DOWN
ANKRD34A	-2.1135825683001066	0.06023746779524124	DOWN
PRX	-1.8778842280797856	0.06039700443796005	DOWN
SH3RF3	-1.8762678191397133	0.06061851360767913	DOWN
KIAA1217	-0.289459743196835	0.06062716402073866	DOWN
TMEM144	-0.5134518774292305	0.06104291155130627	DOWN
HSBP1L1	-1.5502759737226142	0.06179496452583353	DOWN
EFCAB6	-1.5823382236295942	0.06188498363470928	DOWN
ZDBF2	-2.0307852725935875	0.06249323459018274	DOWN
PLEKHH3	-1.860708470946824	0.06278535695647253	DOWN
APBA3	-1.8585137496984896	0.06309609266013168	DOWN
GXYLT2	-0.9091679721529072	0.06324973491737994	DOWN
CD8A	-0.03143004426422132	0.06327633381726436	DOWN
SLC2A5	-0.7724586449183719	0.06370375133730241	DOWN
PLD4	-1.3361625923795584	0.0639120895052927	DOWN
SPON2	-1.3320544148612152	0.06427460187011158	DOWN
TTC28	-0.29407940338158217	0.065036641395873	DOWN
SMIM6	-1.8419084732762547	0.06548853898851638	DOWN
KLKB1	-0.7542121141110537	0.06686761663937459	DOWN
FANCI	-0.3382088525179192	0.0671385263509633	DOWN
CAPN15	-1.4020406546430018	0.06787199953280627	DOWN
CFAP69	-0.8656413983557386	0.06788427178841307	DOWN
ZNF391	-2.1779071894217075	0.06797031889181808	DOWN
KIAA1671	-1.494225050456606	0.06873340857728076	DOWN
