label	hemisphere	structure	weighted_avg
bankssts	L	cortex	-60.957992388265836
caudalanteriorcingulate	L	cortex	-34.00986824719534
caudalmiddlefrontal	L	cortex	-61.87108370152751
cuneus	L	cortex	-79.74662984807388
entorhinal	L	cortex	-41.58264540883474
fusiform	L	cortex	-51.194091577788654
inferiorparietal	L	cortex	-63.94829747713113
inferiortemporal	L	cortex	-49.736521823916824
isthmuscingulate	L	cortex	-57.074853955091335
lateraloccipital	L	cortex	-74.30508171447893
lateralorbitofrontal	L	cortex	-47.27143990206684
lingual	L	cortex	-78.50258499883216
medialorbitofrontal	L	cortex	-44.60138640295175
middletemporal	L	cortex	-45.05016147232065
parahippocampal	L	cortex	-40.292365810810004
paracentral	L	cortex	-70.14491388396178
parsopercularis	L	cortex	-58.21237559274799
parsorbitalis	L	cortex	-51.15334436289594
parstriangularis	L	cortex	-53.585032861894646
pericalcarine	L	cortex	-91.85420786868751
postcentral	L	cortex	-72.21444034601514
posteriorcingulate	L	cortex	-50.08016544897013
precentral	L	cortex	-68.71746360722322
precuneus	L	cortex	-66.39896174073752
rostralanteriorcingulate	L	cortex	-39.15619237382625
rostralmiddlefrontal	L	cortex	-54.25569470740967
superiorfrontal	L	cortex	-51.53065182475777
superiorparietal	L	cortex	-69.06753292608933
superiortemporal	L	cortex	-49.12025787192915
supramarginal	L	cortex	-56.46479470668069
frontalpole	L	cortex	-54.340412698644556
temporalpole	L	cortex	-56.88300896025946
transversetemporal	L	cortex	-64.67847955976043
insula	L	cortex	-43.907907990990104
thalamusproper	L	subcortex/brainstem	-78.52840416605753
caudate	L	subcortex/brainstem	-62.94783432929093
putamen	L	subcortex/brainstem	-53.5665397856396
pallidum	L	subcortex/brainstem	-53.322913678317214
accumbensarea	L	subcortex/brainstem	-34.65778584589523
hippocampus	L	subcortex/brainstem	-95.28393762113066
amygdala	L	subcortex/brainstem	-66.19928782206708
bankssts	R	cortex	-61.969302649883424
caudalanteriorcingulate	R	cortex	-33.44248527593145
caudalmiddlefrontal	R	cortex	-61.3076552863203
cuneus	R	cortex	-79.833519198277
entorhinal	R	cortex	-40.36658700860391
fusiform	R	cortex	-50.45611423466985
inferiorparietal	R	cortex	-62.80114904202548
inferiortemporal	R	cortex	-49.110422391693334
isthmuscingulate	R	cortex	-58.66769788892452
lateraloccipital	R	cortex	-74.99073145689862
lateralorbitofrontal	R	cortex	-47.578109754658286
lingual	R	cortex	-78.56180846663126
medialorbitofrontal	R	cortex	-43.8920722736873
middletemporal	R	cortex	-46.199414614805555
parahippocampal	R	cortex	-41.885388248080794
paracentral	R	cortex	-69.87684651162498
parsopercularis	R	cortex	-54.04700595861504
parsorbitalis	R	cortex	-50.05509630845816
parstriangularis	R	cortex	-51.40977597871045
pericalcarine	R	cortex	-86.56280163614532
postcentral	R	cortex	-71.57242596019577
posteriorcingulate	R	cortex	-50.39612561525246
precentral	R	cortex	-68.71382071905468
precuneus	R	cortex	-66.35368883868566
rostralanteriorcingulate	R	cortex	-49.475015010752344
rostralmiddlefrontal	R	cortex	-54.78993608471071
superiorfrontal	R	cortex	-50.56268801546351
superiorparietal	R	cortex	-69.22822749039965
superiortemporal	R	cortex	-49.49406567354465
supramarginal	R	cortex	-57.74175866627693
frontalpole	R	cortex	-36.06204201425478
temporalpole	R	cortex	-59.95097237814044
transversetemporal	R	cortex	-64.64910818837473
insula	R	cortex	-43.79715112146367
thalamusproper	R	subcortex/brainstem	-77.28128207188567
caudate	R	subcortex/brainstem	-61.04510756163246
putamen	R	subcortex/brainstem	-54.927734216738386
pallidum	R	subcortex/brainstem	-50.203192952764695
accumbensarea	R	subcortex/brainstem	-38.623648802145304
hippocampus	R	subcortex/brainstem	-95.22229423025136
amygdala	R	subcortex/brainstem	-61.38240452056411
brainstem	B	subcortex/brainstem	-100.98168092092264
