label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.762325989327556
caudalanteriorcingulate	L	cortex	6.858997382150821
caudalmiddlefrontal	L	cortex	6.7638835238348936
cuneus	L	cortex	6.678718481461625
entorhinal	L	cortex	6.884179018225719
fusiform	L	cortex	6.769196292045129
inferiorparietal	L	cortex	6.7635851483986675
inferiortemporal	L	cortex	6.7713991035108085
isthmuscingulate	L	cortex	6.799519636525205
lateraloccipital	L	cortex	6.759319665932752
lateralorbitofrontal	L	cortex	6.754097989816081
lingual	L	cortex	6.723338470152507
medialorbitofrontal	L	cortex	6.787293568410285
middletemporal	L	cortex	6.815288098205863
parahippocampal	L	cortex	6.74557881599284
paracentral	L	cortex	6.757468694161341
parsopercularis	L	cortex	6.78163241784043
parsorbitalis	L	cortex	6.744417201200412
parstriangularis	L	cortex	6.7760213682824695
pericalcarine	L	cortex	6.675509412086108
postcentral	L	cortex	6.779501290777181
posteriorcingulate	L	cortex	6.820686610001619
precentral	L	cortex	6.792442384051955
precuneus	L	cortex	6.7742212996130435
rostralanteriorcingulate	L	cortex	6.865206008385697
rostralmiddlefrontal	L	cortex	6.7546677017708765
superiorfrontal	L	cortex	6.785114157975447
superiorparietal	L	cortex	6.742608531718581
superiortemporal	L	cortex	6.789698339571184
supramarginal	L	cortex	6.821056283903301
frontalpole	L	cortex	6.6592473155064456
temporalpole	L	cortex	6.77423738031193
transversetemporal	L	cortex	6.762076982434605
insula	L	cortex	6.795582526659138
thalamusproper	L	subcortex/brainstem	6.711234874059192
caudate	L	subcortex/brainstem	6.690622142516
putamen	L	subcortex/brainstem	6.718740130424462
pallidum	L	subcortex/brainstem	6.745252163535304
accumbensarea	L	subcortex/brainstem	6.58266583155303
hippocampus	L	subcortex/brainstem	6.5717944237625785
amygdala	L	subcortex/brainstem	6.678245577387423
bankssts	R	cortex	6.779874075395735
caudalanteriorcingulate	R	cortex	6.863791320595542
caudalmiddlefrontal	R	cortex	6.7652777514277025
cuneus	R	cortex	6.675959387208111
entorhinal	R	cortex	6.910417567712211
fusiform	R	cortex	6.765306082527269
inferiorparietal	R	cortex	6.764462821054319
inferiortemporal	R	cortex	6.769864998088969
isthmuscingulate	R	cortex	6.805079140609675
lateraloccipital	R	cortex	6.767348311077698
lateralorbitofrontal	R	cortex	6.755327328101902
lingual	R	cortex	6.720744334586961
medialorbitofrontal	R	cortex	6.803911850998733
middletemporal	R	cortex	6.811577943861685
parahippocampal	R	cortex	6.743932738150681
paracentral	R	cortex	6.755806262330867
parsopercularis	R	cortex	6.786042925633633
parsorbitalis	R	cortex	6.739364126210167
parstriangularis	R	cortex	6.810564362787648
pericalcarine	R	cortex	6.677640014017771
postcentral	R	cortex	6.7794724677908
posteriorcingulate	R	cortex	6.835963547669574
precentral	R	cortex	6.791926527024059
precuneus	R	cortex	6.7741307457227835
rostralanteriorcingulate	R	cortex	6.788971502364029
rostralmiddlefrontal	R	cortex	6.751310997656419
superiorfrontal	R	cortex	6.785259307247801
superiorparietal	R	cortex	6.74563552433985
superiortemporal	R	cortex	6.785939565835279
supramarginal	R	cortex	6.802127814419983
frontalpole	R	cortex	6.745078967776448
temporalpole	R	cortex	6.774429733748669
transversetemporal	R	cortex	6.769559221187025
insula	R	cortex	6.789922431151893
thalamusproper	R	subcortex/brainstem	6.731128143225162
caudate	R	subcortex/brainstem	6.672485421376783
putamen	R	subcortex/brainstem	6.68518688735901
pallidum	R	subcortex/brainstem	6.739781280325035
accumbensarea	R	subcortex/brainstem	6.6247479246944305
hippocampus	R	subcortex/brainstem	6.567049521436442
amygdala	R	subcortex/brainstem	6.73016419181405
brainstem	B	subcortex/brainstem	6.719324953505926
