gene_name	z_mean	pvalue	upregulated
CADM2	-0.36573104147064744	1.6084925406089e-4	DOWN
PTPN20	-1.5999623703368224	7.9985566160256e-4	DOWN
ARL17B	-0.8340119365312768	9.9086722508196e-4	DOWN
HAP1	-0.8392680032950066	0.00112823032469847	DOWN
RGS5	-3.1928170842614274	0.00140892163573601	DOWN
AADAT	-1.8655465677232743	0.00295895409240832	DOWN
RHCE	-2.8797090878573	0.00331857596391913	DOWN
PLCD4	-0.513316940211734	0.00385833486496953	DOWN
SLC39A8	-0.49513690592012166	0.00409745834927593	DOWN
FGR	-2.8140229708390088	0.00489257321263375	DOWN
MAP6D1	-0.699815096210211	0.00559000083563699	DOWN
KCNK7	-1.629837462032487	0.00574104380387206	DOWN
GFRA2	-2.221950051465373	0.00612983588984367	DOWN
