gene_name	z_mean	pvalue
GABBR1	4.2123718326074435	4.0626083500363315e-5
CCDC122	0.3519373720598368	1.4628124992299e-4
MANBA	1.5913479032307785	1.5065832454915e-4
CADM2	-0.36573104147064744	1.6084925406089e-4
PTPN20	-1.5999623703368224	7.9985566160256e-4
FAM167A	2.82208527308103	9.7178520855876e-4
ARL17B	-0.8340119365312768	9.9086722508196e-4
HAP1	-0.8392680032950066	0.00112823032469847
PLEKHM1	1.49535237140022	0.00117517443379254
THUMPD2	1.808518570832674	0.00126672252022953
RGS5	-3.1928170842614274	0.00140892163573601
TSPAN18	0.4784029214728917	0.00164104926952549
S1PR2	3.087659100318825	0.00201739749164827
SOX7	1.1615059414080693	0.00204209679808899
ZNF365	0.43695084604291834	0.0026018374320543
PRSS3	1.1821479812881104	0.00274354778728976
AADAT	-1.8655465677232743	0.00295895409240832
CENPJ	2.338889250044698	0.00317281403606788
RHCE	-2.8797090878573	0.00331857596391913
PLCD4	-0.513316940211734	0.00385833486496953
SLC39A8	-0.49513690592012166	0.00409745834927593
GRIA2	0.6020579652350336	0.00430258124191596
ACTN2	2.071720056644038	0.00454952246550933
LSP1	2.7196299364220087	0.00484798691671581
FGR	-2.8140229708390088	0.00489257321263375
ITGA2	2.8633416382892616	0.00534145921642622
ZNF132	2.7494009624827003	0.00557660547345586
MAP6D1	-0.699815096210211	0.00559000083563699
KCNK7	-1.629837462032487	0.00574104380387206
HLA-DPB1	1.1632522519175854	0.00598424227001258
GFRA2	-2.221950051465373	0.00612983588984367
CLIP3	2.7235552697424734	0.0064583408350694
SPOCK3	2.7126088226816543	0.0066755858349626
CHAD	0.15121483400282615	0.00668543962317084
INHBB	-2.7002119935060023	0.0069295305293494
CA14	0.2138527647337519	0.00716866100707119
VPS37D	0.48750816052693147	0.00735613343750013
ID4	-2.542578526961208	0.00767433014180549
MAPT	0.47136483344264457	0.0079232318602436309
P3H2	2.642471626144498	0.00823033609938865
FSBP	-2.628802607615446	0.00856860818710241
RAB11FIP4	1.2170788180476997	0.00858618070109963
ARHGAP27	1.7403342543976947	0.00888667672829628
TRIM27	2.609229608277128	0.00907463304597309
IQCH	2.1291778661227805	0.00939852845559011
ATP23	2.527389946964975	0.01005599011203193
SH3D19	1.0782990790274405	0.01022754455214545
CHST12	-2.708846086142856	0.01025435074473041
HSD11B2	2.5613645992416623	0.01042618736429858
CAMK4	-0.6707030670239948	0.01063266588408492
C1orf74	-2.5536528438276447	0.01065994809357131
DUSP15	-2.0834468802643435	0.01077676192106234
TMEM51	0.5082198838086807	0.01109405876005989
LRFN4	2.5334051117578844	0.01129603189255722
TBXAS1	2.525406353247002	0.01155645769153702
CHST9	0.5447109763634704	0.01163205083616931
EFHD1	-2.4871530352929243	0.01210477851630624
MFAP3L	-1.173855077120033	0.01218305839263381
MYB	-2.5066690366002944	0.01218747679538809
MMP17	-2.497662387490006	0.0123086423256269
PARVA	2.094500548871289	0.01257550509631603
LYG1	-2.6505112473422856	0.01334868421107429
SLC35G2	0.7434288436289218	0.01356046467801933
FAM110D	2.7390120370525572	0.01476790145542348
MAP1A	-2.433890454439404	0.01493751505460514
LY6H	-2.690516793337458	0.01577458776773448
THY1	-1.246297040374538	0.01579360780985907
ELL3	2.3905231705285703	0.01682438750337349
ASPHD1	-0.47150054903310706	0.0178922822822058
LSMEM1	-0.4365214279597156	0.01834953586827104
HPR	2.303305114001307	0.01890455651206053
ZDHHC12	2.3472783993263184	0.01891111865157898
CACNA1H	2.3468507411399013	0.0189328374219331
CACNA2D2	2.338795295840282	0.01934603030470933
GJB3	-2.3367906983547577	0.01945006972937081
