label	hemisphere	structure	weighted_avg
bankssts	L	cortex	6.7368586842195475
caudalanteriorcingulate	L	cortex	6.9321454336027735
caudalmiddlefrontal	L	cortex	6.775990011170206
cuneus	L	cortex	6.669466324362101
entorhinal	L	cortex	7.019356775512978
fusiform	L	cortex	6.796230534569404
inferiorparietal	L	cortex	6.746034288492889
inferiortemporal	L	cortex	6.7723377061093
isthmuscingulate	L	cortex	6.766279220447873
lateraloccipital	L	cortex	6.741751656399235
lateralorbitofrontal	L	cortex	6.759244636765683
lingual	L	cortex	6.71523062367659
medialorbitofrontal	L	cortex	6.802550312857945
middletemporal	L	cortex	6.818884037230968
parahippocampal	L	cortex	6.794678787260805
paracentral	L	cortex	6.7413253854994615
parsopercularis	L	cortex	6.774667029105462
parsorbitalis	L	cortex	6.7194234330149385
parstriangularis	L	cortex	6.7509698532654285
pericalcarine	L	cortex	6.682848292973298
postcentral	L	cortex	6.775601992906736
posteriorcingulate	L	cortex	6.811849267460239
precentral	L	cortex	6.793877643178451
precuneus	L	cortex	6.738980338848834
rostralanteriorcingulate	L	cortex	6.899228530754323
rostralmiddlefrontal	L	cortex	6.738060956688462
superiorfrontal	L	cortex	6.777923134779186
superiorparietal	L	cortex	6.72908805207282
superiortemporal	L	cortex	6.806710965991809
supramarginal	L	cortex	6.821539163339452
frontalpole	L	cortex	6.631142304176585
temporalpole	L	cortex	6.863340381975178
transversetemporal	L	cortex	6.751322211648994
insula	L	cortex	6.829998023876639
thalamusproper	L	subcortex/brainstem	6.742036672269013
caudate	L	subcortex/brainstem	6.765937110609958
putamen	L	subcortex/brainstem	6.807374035272399
pallidum	L	subcortex/brainstem	6.818402999572613
accumbensarea	L	subcortex/brainstem	6.571283480834581
hippocampus	L	subcortex/brainstem	6.693056108695708
amygdala	L	subcortex/brainstem	6.71422850687978
bankssts	R	cortex	6.731490095080248
caudalanteriorcingulate	R	cortex	6.937924183154143
caudalmiddlefrontal	R	cortex	6.781331568510162
cuneus	R	cortex	6.663416365174714
entorhinal	R	cortex	7.046461805635878
fusiform	R	cortex	6.791522295370475
inferiorparietal	R	cortex	6.74944792033457
inferiortemporal	R	cortex	6.77110874286707
isthmuscingulate	R	cortex	6.77347614602589
lateraloccipital	R	cortex	6.746991618447022
lateralorbitofrontal	R	cortex	6.758879463286182
lingual	R	cortex	6.714891259682569
medialorbitofrontal	R	cortex	6.8222239741973985
middletemporal	R	cortex	6.812688028230811
parahippocampal	R	cortex	6.7887230661948035
paracentral	R	cortex	6.738321219686845
parsopercularis	R	cortex	6.780591942471049
parsorbitalis	R	cortex	6.711435918644717
parstriangularis	R	cortex	6.780571899149022
pericalcarine	R	cortex	6.673739990433647
postcentral	R	cortex	6.776361461805483
posteriorcingulate	R	cortex	6.831641787418718
precentral	R	cortex	6.7914864837660085
precuneus	R	cortex	6.738923356541001
rostralanteriorcingulate	R	cortex	6.840345679137951
rostralmiddlefrontal	R	cortex	6.733834197767864
superiorfrontal	R	cortex	6.778403872767435
superiorparietal	R	cortex	6.733046207412727
superiortemporal	R	cortex	6.8034791044579315
supramarginal	R	cortex	6.803200216440169
frontalpole	R	cortex	6.819504915139235
temporalpole	R	cortex	6.86043700373209
transversetemporal	R	cortex	6.7581347947287584
insula	R	cortex	6.823178999944549
thalamusproper	R	subcortex/brainstem	6.760080793841689
caudate	R	subcortex/brainstem	6.740049521880132
putamen	R	subcortex/brainstem	6.768783675888953
pallidum	R	subcortex/brainstem	6.80520450023304
accumbensarea	R	subcortex/brainstem	6.6272925130813105
hippocampus	R	subcortex/brainstem	6.6892357797022335
amygdala	R	subcortex/brainstem	6.791743699116243
brainstem	B	subcortex/brainstem	6.710018888606542
